,Talk_ID,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw_dropping,OK,Obnoxious,Inspiring,total,log_views,Other_TED,TED,TEDGlobal,TEDMED,TEDSalon,TEDWomen,TEDx,duration,months_ago
675,676,49.55815406587521,1.062215477996965,15.585111130947068,1.8744979023475854,0.2767115951084531,0.22315451218423635,8.36383111666518,6.739266267963938,0.7944300633758814,2.1869142194055167,1.8923502633223244,2.4279210925644916,0.7051682585021869,2.2761760242792106,11203,9.323936878558722,0,1,0,0,0,0,0,359,100
676,677,0.1266357112705783,0.8864499788940482,5.023216547066273,2.5327142254115658,0.3799071338117349,0.4643309413254538,15.576192486281132,7.640354579991558,1.0552975939214857,18.74208526804559,1.7728999577880964,1.8995356690586744,0.0,15.322921063739974,2369,7.7702232041587855,0,1,0,0,0,0,0,1007,101
677,678,0.678768470334337,2.854308439354648,5.940094331413056,2.0206415232260646,0.678768470334337,0.19492838122421985,11.486851036427241,12.94881389560889,1.6186017369511112,15.394120820787718,4.627808622100005,2.3339192787649896,0.5116870007135771,37.53067511356319,57457,10.958792120937073,0,0,0,0,0,0,1,1084,101
678,679,0.1543805480509456,0.42454650714010034,0.34735623311462754,4.592821304515631,1.8139714395986106,0.19297568506368198,18.06252412196063,5.480509455808568,0.5403319181783096,20.301042068699342,14.048629872636049,1.466615206483983,0.5789270551910459,5.78927055191046,2591,7.85979918056211,1,0,0,0,0,0,0,1099,101
679,680,0.17899761336515513,2.56563245823389,7.100238663484487,2.6252983293556085,2.1479713603818613,0.47732696897374705,7.219570405727923,6.921241050119331,0.6563245823389021,4.236276849642005,2.863961813842482,1.4916467780429594,0.17899761336515513,20.763723150357997,1676,7.424165281042028,1,0,0,0,0,0,0,1375,101
680,681,0.7992895204262878,15.719360568383658,1.1545293072824157,0.6216696269982238,0.7992895204262878,0.7104795737122558,0.2664298401420959,1.8650088809946712,2.3090586145648313,0.4440497335701598,1.5097690941385435,7.104795737122557,1.9538188277087036,4.262877442273535,1126,7.026426808699636,0,1,0,0,0,0,0,297,101
681,682,0.8727272727272728,1.4787878787878788,5.430303030303031,0.9939393939393939,2.084848484848485,1.2606060606060607,18.472727272727273,18.375757575757575,2.9818181818181815,10.012121212121212,2.4727272727272727,5.0181818181818185,0.5575757575757576,13.454545454545455,4125,8.324821298768782,0,1,0,0,0,0,0,1259,101
682,683,4.458364038319823,0.7369196757553427,25.128960943257184,0.5158437730287398,0.36845983787767134,0.18422991893883567,4.421518054532056,13.338246131171703,1.1790714812085483,2.210759027266028,15.770081061164335,0.8843036109064112,0.552689756816507,5.084745762711865,2714,7.906178840394815,0,1,0,0,0,0,0,1018,101
683,684,0.4163775156141568,2.2900763358778624,1.3879250520471893,1.179736294240111,0.9021512838306732,0.3469812630117973,11.658570437196392,5.968077723802915,0.5551700208188758,13.532269257460097,3.1922276197085355,1.1103400416377516,0.4163775156141568,9.576682859125608,1441,7.273092595999522,1,0,0,0,0,0,0,1195,101
684,685,4.434328106558759,1.3151239251390996,10.672736469398078,2.5459450345641543,0.32035069971337043,0.28662957342775247,14.432642050244478,7.283763277693475,0.8430281571404485,20.637329286798177,1.7534985668521328,1.2814027988534817,0.2697690102849435,22.373967290507505,5931,8.687948111838727,0,0,0,0,0,0,1,699,101
685,686,62.70447110141767,3.816793893129771,3.847951394298178,3.396167627356286,0.3583112634366724,0.21810250817884408,2.1031313288674247,2.2900763358778624,0.7010437762891416,0.5608350210313133,1.791556317183362,3.9102663966349898,1.1060912914784233,2.5081788440567068,6419,8.767017621311778,0,1,0,0,0,0,0,316,101
686,687,5.776805251641138,7.571115973741795,3.982494529540481,3.894967177242888,0.175054704595186,0.2844638949671772,5.536105032822757,6.630196936542669,0.26258205689277897,9.956236323851202,2.713347921225383,1.2910284463894968,0.2844638949671772,36.60831509846827,4570,8.42726848388825,1,0,0,0,0,0,0,262,101
687,688,0.2772201510371857,1.1375585508077621,6.242233056113182,2.485422043781665,0.1911863110601281,0.33457604435522414,22.59822196730714,15.065481311538093,0.6595927731574419,16.929547844374344,9.253417455310199,1.6250836440110887,0.2581015199311729,16.365548226746967,10461,9.25540933534376,0,1,0,0,0,0,0,1202,101
688,689,3.1673169612118435,1.078723892586642,5.554280468212072,2.501721367913702,0.6885471654808354,0.4131282992885013,10.442965343126003,2.639430801009869,4.682120725269681,22.37778287812715,0.6655955932981409,10.052788616020198,2.019738352077117,17.902226302501724,4357,8.379539026117442,0,1,0,0,0,0,0,345,101
689,690,3.0032467532467533,4.1396103896103895,0.4058441558441558,1.37987012987013,1.2987012987012987,0.2435064935064935,10.146103896103895,5.925324675324675,0.974025974025974,5.113636363636364,1.6233766233766231,2.272727272727273,0.8928571428571428,6.574675324675325,1232,7.116394144093465,1,0,0,0,0,0,0,909,101
690,691,1.0647359454855196,0.42589437819420783,3.705281090289608,1.5332197614991483,1.6609880749574104,2.555366269165247,13.798977853492334,6.090289608177172,14.906303236797275,6.601362862010221,0.9795570698466781,7.495741056218058,1.9591141396933562,7.793867120954004,2348,7.761319180947987,0,1,0,0,0,0,0,588,101
691,692,0.15408320493066258,1.155624036979969,9.668721109399076,1.7719568567026194,3.7750385208012327,2.0801232665639446,9.244992295839753,13.674884437596301,1.078582434514638,1.078582434514638,20.724191063174114,1.5793528505392913,0.423728813559322,6.933744221879815,2596,7.86172707782398,1,0,0,0,0,0,0,1097,101
692,693,13.523260007212407,5.625676163000361,5.030652722683015,3.9893617021276597,0.32005048683736026,0.15326361341507394,5.576090876307249,9.912549585286694,0.3741435268662099,12.964298593580958,3.89920663541291,0.9376126938333935,0.17129462675802382,34.39866570501262,22184,10.007126587295614,0,1,0,0,0,0,0,1008,101
693,694,5.005866249511145,1.4470082127493156,3.7152913570590536,1.8771998435666797,0.6257332811888932,0.07821666014861164,20.25811497849042,10.520140789988268,1.6425498631208446,14.90027375831052,2.1509581540868203,2.0727414939382087,0.9777082518576458,7.587016034415331,2557,7.846589975291186,0,0,0,0,0,0,1,936,101
694,695,0.19297568506368198,0.6947124662292551,0.42454650714010034,17.483597066769587,0.2701659590891548,0.6561173292165187,20.185256657661135,4.4384407564646855,1.4280200694712466,7.17869548436897,13.353917406406794,2.9718255499807023,1.3122346584330373,2.5858741798533385,2591,7.85979918056211,0,1,0,0,0,0,0,489,101
695,696,0.0,0.45366169799092676,6.221646143875567,0.9073233959818535,2.2034996759559298,0.45366169799092676,17.109526895657808,9.073233959818536,3.1108230719377836,3.629293583927414,3.240440699935191,2.657161373946857,1.3609850939727801,4.471808165910564,1543,7.341483852363161,0,1,0,0,0,0,0,1265,101
696,697,0.33472803347280333,17.23849372384937,0.7531380753138075,0.7531380753138075,1.2552301255230125,0.33472803347280333,0.08368200836820083,4.184100418410042,1.0878661087866108,0.33472803347280333,4.7698744769874475,3.096234309623431,1.5899581589958158,5.857740585774058,1195,7.085901464365611,0,0,1,0,0,0,0,1384,101
697,698,3.408316291751875,0.34083162917518744,2.4539877300613497,3.2719836400818,2.7948193592365373,2.7266530334014996,9.066121336059986,2.113156100886162,4.4989775051124745,11.724608043626448,0.6134969325153374,2.044989775051125,3.2038173142467623,4.158145875937287,1467,7.2909747781429814,0,0,0,0,0,0,1,1125,101
